frame,time_s,p1_status,p1_x_px,p1_y_px,p1_dx_px,p1_dy_px,p1_disp_px,p1_dx_mm,p1_dy_mm,p1_disp_mm,p2_status,p2_x_px,p2_y_px,p2_dx_px,p2_dy_px,p2_disp_px,p2_dx_mm,p2_dy_mm,p2_disp_mm,p3_status,p3_x_px,p3_y_px,p3_dx_px,p3_dy_px,p3_disp_px,p3_dx_mm,p3_dy_mm,p3_disp_mm
59,1.967571796759941,1,310.7008972167969,910.868896484375,-1.299102783203125,-1.131103515625,1.722516532398264,-0.13174014898978054,-0.11470358434910911,0.174677929683125,1,300.6918029785156,1064.58837890625,-1.308197021484375,-0.41162109375,1.3714267650299583,-0.13266238264335367,-0.04174190442749794,0.1390744201995678,1,355.91656494140625,1186.3778076171875,-1.08343505859375,-0.6221923828125,1.2493818021005185,-0.10986959452736003,-0.06309563667466105,0.12669801564739416
60,2.000920471281296,1,310.5584411621094,911.0132446289062,-1.441558837890625,-0.98675537109375,1.7469338984297413,-0.14618641306655697,-0.10006544615648862,0.1771540597326608,1,300.64422607421875,1064.615234375,-1.35577392578125,-0.384765625,1.409314558219684,-0.13748708823369096,-0.03901852988003367,0.14291656693671942,1,355.8695983886719,1186.460205078125,-1.130401611328125,-0.539794921875,1.2526716890611278,-0.11463240524161858,-0.054739828404032,0.12703163836297449
61,2.034269145802651,1,310.5612487792969,910.9869995117188,-1.438751220703125,-1.01300048828125,1.7595951421656015,-0.1459016966365948,-0.10272692582787417,0.1784380182906168,1,300.6385498046875,1064.5841064453125,-1.3614501953125,-0.4158935546875,1.4235568422606275,-0.13806271058122319,-0.04217516856004908,0.14436085652316957,1,355.8275451660156,1186.358154296875,-1.172454833984375,-0.641845703125,1.336643648978049,-0.11889696220344333,-0.06508865168439626,0.13554711431564928
62,2.067617820324006,1,310.61016845703125,911.191162109375,-1.38983154296875,-0.808837890625,1.6080579750561221,-0.1409408223188843,-0.08202308977953778,0.16307085163481985,1,300.6684265136719,1064.7994384765625,-1.331573486328125,-0.2005615234375,1.3465930618325672,-0.13503295639716917,-0.020338656279471862,0.13655606999549413,1,355.8450012207031,1186.38671875,-1.154998779296875,-0.61328125,1.3077217103722159,-0.11712676874759154,-0.06219197148391153,0.13261418202555655
63,2.100966494845361,1,310.7151184082031,910.7633056640625,-1.284881591796875,-1.2366943359375,1.7833489802835465,-0.13029799837714606,-0.12541139791073003,0.18084686092662547,1,300.5857849121094,1064.54443359375,-1.414215087890625,-0.45556640625,1.485780961420972,-0.1434135226182297,-0.04619833550516676,0.15067091515358044,1,355.7606506347656,1186.32568359375,-1.239349365234375,-0.67431640625,1.4109179511384649,-0.12568064062167253,-0.06838145909178489,0.14307916471169188
64,2.1343151693667157,1,310.50811767578125,910.8179321289062,-1.49188232421875,-1.18206787109375,1.9034172745849633,-0.15128964559924857,-0.11987180650168337,0.19302281434981525,1,300.494140625,1064.5030517578125,-1.505859375,-0.4969482421875,1.5857395790887723,-0.15270703826145154,-0.050394808103304906,0.16080757512739677,1,355.67474365234375,1186.3104248046875,-1.32525634765625,-0.6895751953125,1.4939271525055886,-0.13439234442975428,-0.06992883099375323,0.1514970087014216
65,2.1676638438880707,1,310.56915283203125,910.8800048828125,-1.43084716796875,-1.1199951171875,1.8170615511335972,-0.14510015799137518,-0.11357709760447617,0.18426560435789083,1,300.5889587402344,1064.6732177734375,-1.411041259765625,-0.3267822265625,1.4483867095351666,-0.1430916692626203,-0.033138516652553976,0.14687881773181152,1,355.775146484375,1186.288818359375,-1.224853515625,-0.711181640625,1.4163493427473988,-0.1242106373148026,-0.0721199096069404,0.14362995434052983
66,2.2010125184094256,1,310.5890808105469,910.9622802734375,-1.410919189453125,-1.0377197265625,1.7514437444759718,-0.14307929028740454,-0.10523366830906287,0.1776113967484329,1,300.6780090332031,1064.6607666015625,-1.321990966796875,-0.3392333984375,1.364822118412503,-0.13406120684273307,-0.03440117212456014,0.1384046524639749,1,355.875244140625,1186.3050537109375,-1.124755859375,-0.6949462890625,1.3221293763774158,-0.11405987763789029,-0.07047350590324608,0.13407524275967345
67,2.2343611929307805,1,310.6496276855469,911.0391235351562,-1.350372314453125,-0.96087646484375,1.657343949918698,-0.13693931858039418,-0.09744110341075032,0.1680688716186529,1,300.6606140136719,1064.7529296875,-1.339385986328125,-0.2470703125,1.361983318433457,-0.13582521081097695,-0.025055045836671366,0.13811677383187038,1,355.8186340332031,1186.419921875,-1.181365966796875,-0.580078125,1.3160988483428708,-0.11980062739419284,-0.05882489022522842,0.13346369556569457
68,2.2677098674521354,1,310.6709289550781,911.1287841796875,-1.329071044921875,-0.8712158203125,1.5891654564621354,-0.13477918740524636,-0.08834874611478435,0.1611549884355838,1,300.6439514160156,1064.8504638671875,-1.356048583984375,-0.1495361328125,1.3642686015380352,-0.1375149409279264,-0.015164244639289734,0.1383485211120499,1,355.8455810546875,1186.5159912109375,-1.1544189453125,-0.4840087890625,1.251777779474525,-0.11706796861531675,-0.04908263673043575,0.1269409882745865
69,2.3010585419734904,1,310.5802001953125,911.05126953125,-1.4197998046875,-0.94873046875,1.7076068012646406,-0.14397986073435012,-0.09620939537678352,0.1731659552448145,1,300.593994140625,1064.83447265625,-1.406005859375,-0.16552734375,1.4157159948682374,-0.14258103653497073,-0.016785890392552554,0.14356572744097892,1,355.83978271484375,1186.456298828125,-1.16021728515625,-0.543701171875,1.2812943116527082,-0.11765596993806471,-0.0551359556109359,0.12993421744559006
70,2.3344072164948453,1,310.7296142578125,911.0468139648438,-1.2703857421875,-0.95318603515625,1.5882202465559294,-0.12882799507027612,-0.09666122797215827,0.16105913605540248,1,300.7340393066406,1064.85107421875,-1.265960693359375,-0.14892578125,1.274690301779955,-0.1283792572187053,-0.015102349763211,0.12926451428136362,1,356.02105712890625,1186.43994140625,-0.97894287109375,-0.56005859375,1.1278274572373657,-0.09927319174268083,-0.05679473828984596,0.11437136396926972
71,2.3677558910162,1,310.73077392578125,911.0274047851562,-1.26922607421875,-0.97259521484375,1.599023539355722,-0.12871039480572655,-0.098629485031462,0.16215468247515205,1,300.6776428222656,1064.8902587890625,-1.322357177734375,-0.1097412109375,1.3269030254256151,-0.13409834376838028,-0.011128698718956302,0.1345593316593093,1,355.9063415527344,1186.5557861328125,-1.093658447265625,-0.4442138671875,1.1804299043471966,-0.11090633370167881,-0.045047090810102317,0.11970570264445109
72,2.401104565537555,1,310.992919921875,911.12939453125,-1.007080078125,-0.87060546875,1.3312265644786627,-0.10212654552991045,-0.08828685123870562,0.13499777555025938,1,300.99713134765625,1064.7718505859375,-1.00286865234375,-0.2281494140625,1.0284929212157132,-0.1016994708849672,-0.02313630467823062,0.10429799121961172,1,356.2794189453125,1186.447998046875,-0.7205810546875,-0.552001953125,0.9077131775116877,-0.0730730906985529,-0.055977725925606674,0.09204989073345647
73,2.43445324005891,1,310.78125,911.3296508789062,-1.21875,-0.67034912109375,1.3909419494181499,-0.12359168855401527,-0.06797914239727312,0.14105342704344848,1,300.7648010253906,1065.055419921875,-1.235198974609375,0.055419921875,1.236441617957226,-0.12525975546433712,0.005620054747949012,0.12538577014300897,1,355.9599914550781,1186.8104248046875,-1.040008544921875,-0.1895751953125,1.0571454621707876,-0.10546577409435813,-0.01922454851005466,0.1072036042805354
74,2.467801914580265,1,310.8240966796875,911.0169067382812,-1.1759033203125,-0.98309326171875,1.5327168622934806,-0.11924666825328817,-0.09969407690001622,0.15543061750651352,1,300.73712158203125,1065.04345703125,-1.26287841796875,0.04345703125,1.2636258988072049,-0.12806668809450772,0.004406915176805833,0.12814248905367603,1,355.9381103515625,1186.7431640625,-1.0618896484375,-0.2568359375,1.092508271936749,-0.10768470540178073,-0.0260453638539311,0.11078969607211658
75,2.50115058910162,1,310.6942138671875,911.0521850585938,-1.3057861328125,-0.94781494140625,1.6135149791056658,-0.13241789788284267,-0.09611655306266542,0.16362423858450534,1,300.7023010253906,1064.9649658203125,-1.297698974609375,-0.0350341796875,1.2981718000513642,-0.13159779077479947,-0.003552765886919309,0.13164573932435167,1,355.9346008300781,1186.5196533203125,-1.065399169921875,-0.4803466796875,1.1686780240755048,-0.10804060093923344,-0.04871126747396335,0.11851396133043016
76,2.534499263622975,1,310.5767822265625,911.2349243164062,-1.4232177734375,-0.76507568359375,1.6158247529527572,-0.14432647204039104,-0.07758522716469257,0.16385846943573812,1,300.6523132324219,1064.9774169921875,-1.347686767578125,-0.0225830078125,1.3478759645260519,-0.13666698112564774,-0.0022901104149131435,0.13668616731663322,1,355.8409423828125,1186.535400390625,-1.1590576171875,-0.464599609375,1.2487062733052028,-0.11753836967351512,-0.04711437967113202,0.12662951124166702
77,2.5678479381443298,1,310.73187255859375,911.0628662109375,-1.26812744140625,-0.9371337890625,1.576821786458508,-0.1285989840287848,-0.09503339273128758,0.1599032345740848,1,300.75799560546875,1064.769775390625,-1.24200439453125,-0.230224609375,1.2631620192187574,-0.125949883332615,-0.023346747256898316,0.1280954476902939,1,355.9501647949219,1186.3375244140625,-1.049835205078125,-0.6624755859375,1.241381432028312,-0.10646228159922574,-0.06718069849585746,0.1258867095991636
78,2.6011966126656847,1,310.5417175292969,911.2898559570312,-1.458282470703125,-0.71014404296875,1.6220025666206612,-0.14788233267111428,-0.07201468831760655,0.16448495265443625,1,300.6569519042969,1064.7752685546875,-1.343048095703125,-0.2247314453125,1.3617203860866722,-0.13619658006744936,-0.022789693372189713,0.13809011023989942,1,355.82427978515625,1186.328369140625,-1.17572021484375,-0.671630859375,1.3540332473233567,-0.11922809979046455,-0.06810912163703846,0.13731056852920634
79,2.6345452871870396,1,310.42742919921875,911.3572998046875,-1.57257080078125,-0.6427001953125,1.6988356202188921,-0.15947214821685715,-0.06517530451090649,0.17227648236189594,1,300.4557800292969,1065.0872802734375,-1.544219970703125,0.0872802734375,1.5466845716078264,-0.15659713122299995,0.008850967279258905,0.15684706286396308,1,355.7099914550781,1186.66259765625,-1.290008544921875,-0.33740234375,1.3334025601968245,-0.1308179153362074,-0.034215487496323936,0.13521844015341336
80,2.6678939617083945,1,310.5065612792969,911.3468017578125,-1.493438720703125,-0.6531982421875,1.6300390044695945,-0.15144747753324933,-0.0662398963794607,0.16529991628414623,1,300.6126403808594,1064.9539794921875,-1.387359619140625,-0.0460205078125,1.3881226890881586,-0.14069014807076544,-0.004666873656336514,0.14076752989911456,1,355.82879638671875,1186.5494384765625,-1.17120361328125,-0.4505615234375,1.2548799106549506,-0.11877007770748192,-0.04569079752132115,0.1272555709459341
81,2.7012426362297495,1,310.47900390625,911.2024536132812,-1.52099609375,-0.79754638671875,1.7174135658515373,-0.15424203118820415,-0.0808780345720812,0.17416044516854481,1,300.53680419921875,1064.9202880859375,-1.46319580078125,-0.0797119140625,1.4653654631754465,-0.14838058642354807,-0.008083470815882609,0.14860060877340728,1,355.646728515625,1186.615234375,-1.353271484375,-0.384765625,1.4069073518196415,-0.13723331924176815,-0.03901852988003367,0.1426724555901108
82,2.7345913107511044,1,310.60498046875,911.270263671875,-1.39501953125,-0.729736328125,1.5743552969880488,-0.14146692876555353,-0.0740015138397339,0.15965311141637836,1,300.67193603515625,1064.89501953125,-1.32806396484375,-0.10498046875,1.3322067382863183,-0.13467706085971645,-0.010645918685542181,0.13509717356951234,1,355.9290771484375,1186.45849609375,-1.0709228515625,-0.54150390625,1.2000425969451105,-0.10860074956774599,-0.054913134057052455,0.12169459765595222
83,2.7679399852724593,1,310.6319885253906,911.0711669921875,-1.368011474609375,-0.9288330078125,1.6535374658788147,-0.13872808049906957,-0.0941916224166168,0.16768286153459702,1,300.5994873046875,1064.8349609375,-1.4005126953125,-0.1650390625,1.4102034257093417,-0.14202398265026214,-0.016736374491689566,0.14300670571329177,1,355.8689270019531,1186.47314453125,-1.131072998046875,-0.52685546875,1.2477591161207873,-0.11470048960530518,-0.05342765703116285,0.12653346139079688
84,2.8012886597938143,1,310.42620849609375,911.2655029296875,-1.57379150390625,-0.7344970703125,1.7367514629517782,-0.1595959379690146,-0.07448429387314802,0.17612147356296742,1,300.5216064453125,1065.0166015625,-1.4783935546875,0.0166015625,1.478486765046946,-0.14992176883790853,0.0016835406293415542,0.14993122116670005,1,355.79791259765625,1186.5426025390625,-1.20208740234375,-0.4573974609375,1.2861673919617216,-0.12190195843706583,-0.04638402013340297,0.130428389526698
85,2.834637334315169,1,310.3716125488281,911.1487426757812,-1.628387451171875,-0.85125732421875,1.8374669311772938,-0.16513243463425734,-0.08632478366700976,0.18633488466573644,1,300.4895324707031,1064.831298828125,-1.510467529296875,-0.168701171875,1.5198592837668243,-0.153174344575846,-0.017107743748161968,0.1541267489191697,1,355.6415710449219,1186.4390869140625,-1.358428955078125,-0.5609130859375,1.469677759228388,-0.13775633094463346,-0.056881391116356185,0.14903791252785065
86,2.867986008836524,1,310.3787841796875,911.200439453125,-1.6212158203125,-0.799560546875,1.8076608653590367,-0.1644051698403322,-0.08108228766314103,0.1833122943037832,1,300.4556884765625,1064.902099609375,-1.5443115234375,-0.097900390625,1.5474115703026068,-0.15660641545441178,-0.00992793812302887,0.15692078675833393,1,355.6414794921875,1186.439453125,-1.3585205078125,-0.560546875,1.469622662188971,-0.13776561517604527,-0.056844254190708945,0.1490323252161494
87,2.901334683357879,1,310.5193176269531,911.29736328125,-1.480682373046875,-0.70263671875,1.6389382686323155,-0.1501538746232038,-0.07125338134183813,0.16620237789215356,1,300.576904296875,1065.05029296875,-1.423095703125,0.05029296875,1.42398411611876,-0.1443140930651753,0.005100137788887649,0.14440418575197086,1,355.88946533203125,1186.6270751953125,-1.11053466796875,-0.3729248046875,1.1714777670582024,-0.1126177270252558,-0.03781776928410623,0.11879787924858305
88,2.934683357879234,1,310.31390380859375,911.3541870117188,-1.68609619140625,-0.64581298828125,1.805545563675262,-0.17098459516750159,-0.06549096837890803,0.1830977845955585,1,300.4775390625,1064.95361328125,-1.5224609375,-0.04638671875,1.5231674346209514,-0.1543905788907931,-0.004704010581983754,0.1544622237499824,1,355.71044921875,1186.544677734375,-1.28955078125,-0.455322265625,1.3675743427676494,-0.13077149417914838,-0.04617357755473527,0.13868375158629861
89,2.968032032400589,1,310.3149719238281,911.3042602539062,-1.685028076171875,-0.69573974609375,1.823012180919833,-0.17087627913436382,-0.07055396924214843,0.18486904918516522,1,300.456787109375,1064.857177734375,-1.543212890625,-0.142822265625,1.5498078027127835,-0.15649500467747005,-0.014483401002423664,0.15716378524837832,1,355.677734375,1186.5267333984375,-1.322265625,-0.4732666015625,1.404410075160086,-0.13408905953696848,-0.04799328691145004,0.1424192103477387
90,3.001380706921944,1,310.3110046386719,911.228271484375,-1.688995361328125,-0.771728515625,1.8569518659396342,-0.17127859582887558,-0.07825988131395077,0.18831082393846874,1,300.4222412109375,1064.80322265625,-1.5777587890625,-0.19677734375,1.5899824274114704,-0.15999825466352638,-0.019954908047783715,0.16123783628717592,1,355.6394348144531,1186.55078125,-1.360565185546875,-0.44921875,1.43280672439578,-0.13797296301090903,-0.045554628793947935,0.14529887379661297
91,3.0347293814432987,1,310.39776611328125,911.3739624023438,-1.60223388671875,-0.62603759765625,1.7201966461509803,-0.1624802391942836,-0.06348557439395706,0.17444267334790037,1,300.4241027832031,1065.0020751953125,-1.575897216796875,0.0020751953125,1.5758985831403372,-0.15980947529148623,0.00021044257866769428,0.15980961385041598,1,355.7197265625,1186.53076171875,-1.2802734375,-0.46923828125,1.3635558805412122,-0.1298306920627516,-0.047584780729330395,0.13827624509853995
92,3.0680780559646537,1,310.44061279296875,911.490966796875,-1.55938720703125,-0.509033203125,1.6403668075575109,-0.1581352188935565,-0.05162032664966383,0.1663472439745577,1,300.5269470214844,1064.982666015625,-1.473052978515625,-0.017333984375,1.4731549628359086,-0.14938018867221964,-0.0017578144806360343,0.14939053075578876,1,355.79327392578125,1186.5589599609375,-1.20672607421875,-0.4410400390625,1.2847973125188454,-0.12237235949526422,-0.0447252374544929,0.13028945173650458
93,3.1014267304860086,1,310.2697448730469,911.4657592773438,-1.730255126953125,-0.53424072265625,1.8108550339803147,-0.17546268945179797,-0.054176585031715525,0.1836362103599309,1,300.3055725097656,1065.1103515625,-1.694427490234375,0.1103515625,1.6980170750048877,-0.1718294602259763,0.011190593595035036,0.1721934748663828,1,355.54150390625,1186.619384765625,-1.45849609375,-0.380615234375,1.5073416374937518,-0.14790399587774183,-0.03859764472269828,0.15285735237384793
94,3.1347754050073635,1,310.42462158203125,911.24267578125,-1.57537841796875,-0.75732421875,1.7479579892282937,-0.15975686464681932,-0.07679916223849266,0.1772579113109383,1,300.5358581542969,1064.859375,-1.464141845703125,-0.140625,1.4708795786752746,-0.1484765234814701,-0.014260579448540223,0.1491597873133093,1,355.73321533203125,1186.4766845703125,-1.26678466796875,-0.5233154296875,1.3706211854300623,-0.1284628153014116,-0.05306866674990619,0.13899272752837535
